"goal","amount_pledged","backer_count","comment_count","update_coun","has_video","body_length","body_image_count","body_video_count","raw_location","currency","end_date","start_date","status","category","subcategory"
7500,2021,44,2,3,1,3498,5,0,"Pittsburgh, PA","USD",2012-10-17,2012-09-17,3,"music","Music"
15000,25,1,0,1,1,0,0,0,"Washington, DC","USD",2012-01-09,2011-11-10,3,"film & video","Narrative Film"
12000,37,5,0,1,1,2123,0,0,"Clarksdale, MS","USD",2011-05-24,2011-03-24,3,"art","Performance Art"
35000,714,20,0,0,1,4089,12,0,"Raleigh, NC","USD",2015-07-10,2015-06-10,3,"technology","Software"
8000,36143,1188,472,59,1,1787,21,2,"Orlando, FL","USD",2014-05-01,2014-04-07,6,"games","Tabletop Games"
25000,0,0,0,0,0,1365,0,0,"Knoxville, TN","USD",2015-05-04,2015-04-13,1,"technology","Web"
10000,0,0,0,0,1,521,0,0,"Irvine, CA","USD",2015-06-14,2015-05-05,3,"technology","Sound"
75000,25156,259,28,3,1,5189,20,0,"Mclean, VA","USD",2014-12-20,2014-11-20,1,"technology","Hardware"
28800,20,1,0,0,1,5092,0,0,"London, UK","GBP",2013-09-27,2013-08-27,3,"publishing","Publishing"
5000,5,1,0,2,1,1330,0,0,"Myrtle Beach, SC","USD",2012-02-06,2011-12-23,3,"design","Graphic Design"
2000,2460,139,14,18,0,2363,0,0,"Flitwick, UK","GBP",2013-06-20,2013-05-20,6,"food","Food"
500,6,2,0,0,1,1642,0,0,"Gillingham, UK","GBP",2015-02-13,2015-01-30,3,"publishing","Fiction"
1700,2138,97,8,6,1,3422,4,0,"Bloomington, IN","USD",2012-11-04,2012-10-05,6,"music","Music"
850,225,5,0,0,0,1993,0,0,"Bend, OR","USD",2011-07-12,2011-06-16,3,"theater","Theater"
150000,0,0,0,0,0,417,0,0,"Oswego, IL","USD",2015-05-04,2015-04-09,3,"technology","Web"
2500,60,3,0,0,0,579,0,0,"Boston, MA","USD",2013-03-04,2013-01-03,1,"music","Music"
10000,0,0,0,0,0,213,0,0,"Bergenhus, Norway","NOK",2015-05-14,2015-04-14,3,"fashion","Ready-to-wear"
2000,4221,63,89,32,1,3113,21,2,"Milwaukee, WI","USD",2015-04-11,2015-03-21,6,"games","Tabletop Games"
2200,237,6,0,3,0,1072,19,0,"Santa Rosa, CA","USD",2015-03-12,2015-02-10,3,"crafts","Crafts"
7500,2,2,0,2,0,1966,0,0,"San Pedro Sula, Honduras","USD",2011-05-02,2011-04-02,1,"film & video","Documentary"
1500,50,2,0,0,1,430,0,0,"Ypsilanti, MI","USD",2013-08-08,2013-07-09,3,"film & video","Shorts"
20000,720,6,0,0,1,645,0,0,"Stockholm, Sweden","SEK",2015-02-23,2015-01-24,3,"music","Blues"
2000,75,3,0,0,0,968,0,0,"Staunton, VA","USD",2015-08-23,2015-07-24,3,"crafts","Crafts"
3500,3668,58,2,11,0,3714,1,0,"New Orleans, LA","USD",2012-08-26,2012-07-27,6,"music","Indie Rock"
35000,0,0,0,0,0,614,0,0,"Raleigh, NC","USD",2016-05-31,2016-04-24,3,"design","Design"
25000,NA,NA,3,1,1,3079,3,0,"Minneapolis, MN","USD",2016-10-14,2016-09-16,4,"theater","Spaces"
20000,0,0,0,0,0,0,0,0,"York, PA","USD",2014-08-16,2014-07-17,1,"food","Food Trucks"
14416,20,1,0,0,1,0,6,0,"Rotorua Central, NZ","NZD",2014-09-20,2014-08-21,3,"art","Art"
2000,2441,34,1,3,1,1747,0,0,"Recife, Brazil","USD",2011-05-05,2011-04-05,6,"film & video","Documentary"
1000,3337,84,34,38,1,1456,15,0,"Hounslow, UK","GBP",2014-06-12,2014-05-13,6,"technology","Hardware"
4000,70,6,1,0,1,628,0,0,"Louisville, KY","USD",2011-12-09,2011-11-09,3,"film & video","Documentary"
200000,8750,20,0,1,1,10263,42,3,"Melbourne, AU","AUD",2016-03-26,2016-02-22,3,"technology","Software"
4000,501,7,0,0,1,1973,0,0,"Elberton, GA","USD",2014-10-11,2014-09-11,3,"food","Farms"
100,276,16,0,0,0,1439,1,0,"Brighton and Hove City, UK","GBP",2015-05-24,2015-05-01,6,"film & video","Shorts"
4000,NA,NA,0,1,1,947,0,0,"Phoenix, AZ","USD",2016-10-17,2016-09-07,7,"technology","Web"
10000,12272,363,8,6,1,2378,5,0,"Cheltenham, UK","GBP",2015-07-03,2015-06-08,6,"publishing","Periodicals"
3000,5437,134,5,4,1,1733,3,0,"Banff, UK","GBP",2015-04-14,2015-03-15,6,"art","Painting"
3700,0,0,0,0,0,538,0,1,"Los Angeles, CA","USD",2012-10-31,2012-10-01,1,"publishing","Nonfiction"
13,18,3,4,0,0,199,0,0,"Naples, FL","USD",2015-07-10,2015-06-10,6,"art","Art"
200,326,28,2,2,0,577,5,0,"New York, NY","USD",2012-10-21,2012-09-21,6,"design","Design"
1000,0,0,0,0,1,1484,0,4,"Colorado Springs, CO","USD",2012-01-15,2011-12-16,3,"music","Hip-Hop"
850,285,10,0,1,0,5564,28,0,"Los Angeles, CA","USD",2015-03-26,2015-02-24,3,"art","Public Art"
50000,57187,439,39,5,1,0,0,0,"Pasadena, CA","USD",2016-07-23,2016-06-21,6,"design","Product Design"
4200,3277,70,3,15,1,2907,4,0,"Austin, TX","USD",2011-11-01,2011-09-19,3,"art","Illustration"
5700,646,14,0,0,1,2432,0,0,"Venice, Los Angeles, CA","USD",2013-09-25,2013-08-26,3,"music","Music"
9,0,0,0,0,0,76,0,0,"Jacksonville, FL","USD",2014-08-07,2014-07-08,3,"food","Food"
900,1275,30,0,0,0,0,2,0,"New York, NY","USD",2014-04-19,2014-03-20,6,"publishing","Publishing"
35000,25,1,0,0,0,0,0,0,"American Fork, UT","USD",2016-01-10,2015-12-11,3,"publishing","Nonfiction"
330,85,4,0,0,1,724,0,0,"Moreton Morrell, UK","GBP",2015-01-14,2014-12-15,3,"photography","Animals"
5000,0,0,0,0,1,540,3,0,"Fort Lauderdale, FL","USD",2014-11-02,2014-10-03,3,"fashion","Footwear"
1500,9404,652,61,73,1,3922,9,0,"San Jacinto, CA","USD",2012-10-01,2012-09-01,6,"comics","Comics"
40000,1145,29,4,1,1,0,0,0,"Oscoda, MI","USD",2013-11-11,2013-09-27,3,"theater","Theater"
2500,2925,30,0,1,1,989,0,0,"Burleson, TX","USD",2013-03-10,2013-02-08,6,"music","Country & Folk"
400,584,15,1,4,0,1661,0,0,"Redding, CA","USD",2015-08-29,2015-07-30,6,"food","Food"
12000,0,0,0,0,1,226,0,0,"Greater London, UK","GBP",2014-11-20,2014-10-21,3,"food","Restaurants"
14590,1116,96,6,3,1,1078,3,0,"Detroit, MI","USD",2011-05-15,2011-04-02,3,"fashion","Fashion"
10000,0,0,0,0,0,668,0,0,"Los Angeles, CA","USD",2012-02-01,2012-01-02,3,"technology","Technology"
3500,15449,292,99,18,1,2470,10,0,"Fort Lauderdale, FL","USD",2013-09-13,2013-07-30,6,"technology","Hardware"
5000,50,1,0,0,1,1386,0,0,"Rome, Italy","EUR",2015-11-05,2015-09-06,3,"film & video","Webseries"
2000,2080,44,4,2,1,908,0,0,"Los Angeles, CA","USD",2011-07-20,2011-06-20,6,"music","Music"
25000,30065,142,9,16,1,7072,6,2,"Jefferson, TX","USD",2013-01-07,2012-12-08,6,"technology","Technology"
15000,308,13,11,0,1,2644,7,0,"Phoenix, AZ","USD",2011-05-02,2011-04-02,3,"design","Product Design"
700,8,1,1,0,1,765,0,0,"London, UK","GBP",2015-08-05,2015-07-06,3,"music","R&B"
600,664,23,3,0,0,887,0,0,"Boston, MA","USD",2010-11-12,2010-10-28,6,"photography","Photography"
15000,16337,138,27,9,1,2060,16,3,"Brooklyn, NY","USD",2014-05-14,2014-04-14,6,"design","Interactive Design"
45000,6607,143,13,7,1,11534,55,1,"New York, NY","USD",2012-12-21,2012-12-06,3,"games","Video Games"
6800,405,4,0,0,1,2530,0,0,"Los Angeles, CA","USD",2011-11-01,2011-09-21,1,"film & video","Shorts"
150000,NA,NA,0,0,1,3591,6,0,"Manhattan, NY","USD",2016-11-13,2016-09-14,1,"games","Mobile Games"
100000,101,2,0,0,0,790,0,0,"Charlotte, NC","USD",2015-07-26,2015-05-27,3,"film & video","Film & Video"
5000,5280,123,11,6,1,2627,0,0,"Lancaster, PA","USD",2013-08-13,2013-07-29,6,"music","Indie Rock"
25000,NA,NA,0,0,1,2252,4,0,"Chatsworth, Los Angeles, CA","USD",2016-08-25,2016-08-10,3,"design","Product Design"
15000,23040,292,10,2,1,16569,6,4,"Yerevan, Armenia","USD",2016-01-07,2015-12-05,6,"music","World Music"
1000,1161,45,1,0,1,921,5,0,"Norwich, UK","GBP",2016-04-11,2016-03-12,6,"design","Graphic Design"
999,5823,156,111,26,1,4449,9,1,"Boise, ID","USD",2015-07-29,2015-06-03,6,"games","Tabletop Games"
1200,2166,34,2,2,1,1056,0,0,"Portland, OR","USD",2015-10-11,2015-09-11,6,"photography","Places"
10000,200,2,0,0,1,1611,0,0,"Athens, GA","USD",2014-03-03,2014-02-10,3,"fashion","Fashion"
285000,1,1,0,0,1,588,2,0,"San Francisco, CA","USD",2014-11-07,2014-10-08,3,"games","Mobile Games"
20000,426,8,2,0,1,3724,4,0,"Northbrook, IL","USD",2012-10-16,2012-09-16,3,"technology","Hardware"
22000,25320,239,6,13,1,3365,10,1,"Los Angeles, CA","USD",2014-03-06,2014-02-04,6,"film & video","Webseries"
10000,51,2,2,0,0,1388,0,0,"Bloomington, IN","USD",2014-08-16,2014-07-17,3,"publishing","Nonfiction"
8000,9800,171,10,15,1,2053,10,0,"Richmond, UK","USD",2012-05-02,2012-03-11,6,"music","Music"
5000,9046,136,65,14,1,5220,27,0,"Kuala Lumpur, Malaysia","USD",2016-02-18,2016-01-19,6,"design","Product Design"
10000,250,3,0,1,1,1465,0,0,"Chino Hills, CA","USD",2015-04-12,2015-02-16,3,"technology","Gadgets"
2000,2049,55,1,0,1,1445,0,0,"Glasgow, UK","GBP",2015-08-30,2015-07-31,6,"art","Art"
15000,50,1,0,0,1,1234,0,0,"New York, NY","USD",2014-03-05,2014-02-03,3,"music","Jazz"
12000,0,0,0,0,0,1185,0,0,"Snellville, GA","USD",2015-12-27,2015-12-07,1,"art","Sculpture"
3300,1185,30,2,4,1,2375,0,0,"Round Rock, TX","USD",2012-05-23,2012-04-23,3,"music","Rock"
2500,2664,29,4,23,1,8682,8,0,"Liverpool, UK","GBP",2014-03-11,2014-02-09,6,"film & video","Shorts"
1500,2463,130,44,19,1,6613,9,0,"Singapore, Singapore","GBP",2016-01-08,2015-12-09,6,"technology","Hardware"
50000,4230,147,20,5,1,4927,53,0,"Euless, TX","USD",2014-04-03,2014-02-19,1,"design","Product Design"
5000,100,4,6,1,1,1457,0,0,"Boston, MA","USD",2009-11-25,2009-10-19,3,"music","Rock"
5000,2395,71,2,0,1,0,0,0,"San Diego, CA","USD",2012-02-29,2012-01-30,3,"music","Music"
18500,3800,24,0,15,1,7136,15,0,"Mount Shasta, CA","USD",2014-04-19,2014-03-28,3,"games","Games"
500,600,22,2,0,1,2162,0,0,"Los Angeles, CA","USD",2012-12-07,2012-10-31,6,"art","Performance Art"
5000,NA,NA,1,6,1,2042,10,0,"Boston, MA","USD",2016-10-08,2016-08-23,4,"design","Product Design"
3500,29,4,0,0,1,0,0,0,"Asheville, NC","USD",2016-07-06,2016-06-06,3,"music","Music"
21000,21235,30,0,8,1,5074,7,0,"Boston, MA","USD",2015-08-06,2015-07-07,6,"film & video","Documentary"
50,0,0,0,0,0,236,0,0,"Lincoln, UK","GBP",2014-09-06,2014-07-08,1,"food","Food"
1000,1916,134,18,8,1,747,1,0,"Troy, NY","USD",2015-04-03,2015-04-01,6,"games","Tabletop Games"
36000,2426,33,2,3,1,1242,13,0,"Washington, DC","USD",2013-08-29,2013-07-25,1,"fashion","Fashion"
2500,0,0,0,0,0,718,0,0,"Sydney, AU","AUD",2014-08-01,2014-07-11,3,"food","Food"
80000,58,2,0,0,0,721,0,0,"Oslo, Norway","NOK",2015-04-15,2015-02-21,3,"technology","Software"
7000,25,1,0,0,1,423,0,0,"Boston, MA","USD",2014-12-14,2014-11-14,3,"food","Food Trucks"
12500,12879,103,3,3,1,5802,7,0,"Columbus, OH","USD",2016-02-03,2016-01-01,6,"film & video","Documentary"
8000,1676,14,3,3,1,603,0,0,"Hoboken, NJ","USD",2011-07-21,2011-06-21,3,"fashion","Fashion"
100000,52,2,0,0,0,3041,0,0,"Prairie Village, KS","USD",2016-02-09,2016-01-10,3,"games","Playing Cards"
10000,36,2,0,1,1,635,0,0,"Jacksonville, FL","USD",2012-06-27,2012-04-28,3,"music","Rock"
35000,45160,467,71,37,1,3122,1,0,"Nashville, TN","USD",2011-08-08,2011-05-10,6,"music","Rock"
6000,681,8,0,0,1,5581,17,0,"Los Angeles, CA","USD",2014-08-30,2014-08-04,3,"film & video","Shorts"
5000,635,24,1,0,1,3591,15,0,"Colorado Springs, CO","USD",2015-06-18,2015-05-19,3,"games","Playing Cards"
3000,275,7,0,0,1,2165,0,0,"","USD",2010-06-24,2010-05-10,3,"film & video","Film & Video"
10000,125,3,0,7,0,868,0,0,"Charleston, WV","USD",2016-02-14,2015-12-16,1,"games","Playing Cards"
14242,257,5,0,0,1,4187,23,0,"Tempe, AZ","USD",2013-09-09,2013-08-09,3,"photography","Photography"
22000,12472,80,1,4,1,8408,21,0,"Portland, OR","USD",2014-09-14,2014-08-15,3,"photography","Photography"
20000,1,1,0,0,0,1318,0,0,"Atlanta, GA","USD",2012-01-03,2011-12-03,3,"publishing","Publishing"
25000,25718,403,5,50,1,6921,15,3,"Los Angeles, CA","USD",2013-05-07,2013-04-02,6,"music","Electronic Music"
8000,8000,50,2,17,1,1308,0,0,"Austin, TX","USD",2014-10-09,2014-09-08,6,"music","Rock"
28000,8831,122,7,4,1,4245,26,0,"Hudson, OH","USD",2015-09-30,2015-08-31,3,"publishing","Children's Books"
3000,23661,199,78,29,1,7312,30,0,"Glendora, CA","USD",2014-11-28,2014-10-29,6,"games","Tabletop Games"
500000,378,6,2,7,0,0,36,0,"Leander, TX","USD",2014-07-04,2014-06-09,3,"technology","Hardware"
200000,445,10,0,1,1,3764,0,0,"San Diego, CA","USD",2013-09-14,2013-07-30,3,"film & video","Film & Video"
35000,4339,50,0,2,1,1516,4,0,"Bellingham, WA","USD",2013-03-09,2013-02-07,3,"games","Video Games"
7600,150,1,0,0,1,2415,1,0,"Columbus, OH","USD",2014-08-11,2014-07-12,3,"art","Sculpture"
18000,359,28,0,1,1,1389,9,1,"New York, NY","USD",2012-11-16,2012-10-17,3,"design","Product Design"
15000,15195,35,18,15,1,9219,20,0,"Plymouth, UK","GBP",2015-10-21,2015-09-18,6,"design","Product Design"
5000,883,37,38,3,1,2189,7,0,"Chico, CA","USD",2014-03-12,2014-02-10,3,"games","Tabletop Games"
5000,60,2,0,2,0,824,0,0,"Lansing, MI","USD",2014-09-12,2014-08-13,3,"photography","Photobooks"
55,0,0,0,1,0,285,0,0,"Surrey, UK","GBP",2014-08-20,2014-07-21,3,"comics","Comics"
5000,755,22,0,6,1,463,0,0,"Charlotte, NC","USD",2012-04-25,2012-03-19,3,"publishing","Fiction"
4000,4403,102,4,2,1,1891,0,0,"","USD",2010-07-14,2010-06-15,6,"art","Illustration"
6500,2958,30,4,5,1,2576,3,2,"New Paltz, NY","USD",2012-07-12,2012-06-14,3,"publishing","Children's Books"
1000,1844,46,3,7,1,39,5,0,"St. Helens, OR","USD",2012-07-14,2012-06-14,6,"technology","Hardware"
90,100,5,0,0,0,938,0,3,"Stoke-on-Trent, UK","GBP",2015-11-14,2015-10-19,6,"film & video","Comedy"
4000,5504,66,1,26,1,1466,10,1,"New York, NY","USD",2012-08-07,2012-06-08,6,"film & video","Documentary"
2000,102,3,5,0,0,1673,0,0,"Memphis, TN","USD",2013-07-06,2013-06-06,1,"publishing","Nonfiction"
577000,25,1,0,0,0,479,0,0,"Costa Mesa, CA","USD",2014-08-26,2014-07-29,3,"design","Architecture"
2500,4892,101,5,12,1,970,0,0,"Minneapolis, MN","USD",2011-06-03,2011-05-04,6,"music","Indie Rock"
50,8,3,0,2,1,735,0,0,"Nottingham, UK","GBP",2014-08-18,2014-07-19,3,"music","Electronic Music"
2000,2500,13,0,6,1,1217,1,6,"Burbank, CA","USD",2015-03-06,2015-02-24,6,"film & video","Documentary"
2500,0,0,0,0,0,988,1,0,"Los Angeles, CA","USD",2015-10-23,2015-09-23,3,"fashion","Fashion"
15000,400,1,0,0,0,1419,0,0,"Salem, VA","USD",2014-09-10,2014-08-25,3,"food","Food"
500,54,3,0,0,0,1830,0,0,"Greater London, UK","GBP",2014-01-01,2013-12-02,3,"publishing","Nonfiction"
17000,0,0,0,0,1,730,0,0,"West Pittsfield, Pittsfield, MA","USD",2015-03-19,2015-02-17,1,"art","Ceramics"
800,855,15,0,0,1,2813,9,0,"Chicago, IL","USD",2011-09-06,2011-07-24,6,"art","Painting"
2800,2864,13,0,12,1,723,0,0,"Phoenix, AZ","USD",2013-04-23,2013-04-05,6,"music","Pop"
30000,210,5,0,2,1,2096,0,0,"Philadelphia, PA","USD",2013-10-07,2013-08-19,1,"film & video","Documentary"
7000,12414,143,1,8,1,1750,7,0,"Granada Hills, Los Angeles, CA","USD",2016-05-14,2016-04-14,6,"food","Drinks"
35000,7135,68,1,7,1,2763,16,0,"Chicago, IL","USD",2012-12-10,2012-11-08,3,"fashion","Fashion"
15000,180,9,0,0,1,1206,0,0,"Birmingham, UK","GBP",2014-05-28,2014-04-28,3,"food","Food"
7500,10606,198,0,10,1,1396,0,0,"Los Angeles, CA","USD",2015-06-19,2015-05-22,6,"film & video","Comedy"
5500,275,7,0,1,1,2829,0,0,"Pawling, NY","USD",2015-01-04,2014-12-05,1,"food","Small Batch"
10000,10646,162,2,11,1,1190,0,0,"New York, NY","USD",2012-08-24,2012-07-25,6,"theater","Theater"
5000,5055,110,0,19,1,6041,16,0,"Asbury Park, NJ","USD",2013-10-28,2013-09-23,6,"art","Public Art"
5000,602,21,2,4,1,0,0,0,"Logan, UT","USD",2016-07-16,2016-06-16,3,"games","Video Games"
300,61,3,2,0,0,1076,0,0,"Lafayette, LA","USD",2011-12-22,2011-11-22,3,"crafts","Crafts"
25000,150,2,0,1,1,131,0,0,"Houston, TX","USD",2015-03-12,2015-01-26,1,"fashion","Footwear"
8000,30,1,0,0,0,1022,0,0,"Raleigh, NC","USD",2013-09-18,2013-08-19,3,"film & video","Shorts"
5000,NA,NA,0,1,1,1081,27,0,"Ann Arbor, MI","USD",2016-10-15,2016-09-12,4,"publishing","Children's Books"
5000,210,4,0,0,1,437,0,0,"New York, NY","USD",2011-09-09,2011-08-10,3,"film & video","Shorts"
35000,1823,4,0,0,0,587,0,0,"Bentonville, AR","USD",2015-05-30,2015-03-31,1,"food","Food"
24750,12,2,1,0,0,3577,1,0,"Corby, UK","GBP",2014-11-20,2014-10-21,1,"publishing","Nonfiction"
500,NA,NA,0,2,1,4252,27,0,"Milwaukee, WI","USD",2016-08-21,2016-07-22,3,"games","Video Games"
15000,660,67,0,2,1,3421,4,0,"Irvine, CA","USD",2014-08-09,2014-07-10,3,"games","Live Games"
20000,2598,29,1,0,1,6790,8,2,"Vienna, Austria","EUR",2015-11-08,2015-09-29,3,"technology","3D Printing"
2500,2550,31,0,3,1,1552,0,0,"New York, NY","USD",2011-05-29,2011-04-10,6,"dance","Dance"
5000,192,6,1,0,1,1309,0,0,"Chesterfield, UK","GBP",2013-04-21,2013-03-22,3,"art","Illustration"
15000,19231,284,477,7,1,3202,4,2,"Riverside, CA","USD",2012-11-10,2012-09-11,6,"design","Product Design"
3000,0,0,0,0,1,5761,0,0,"Sacramento, CA","USD",2010-12-20,2010-11-20,3,"music","Music"
5000,30,1,1,0,1,3120,1,1,"Salvador, Brazil","USD",2014-07-13,2014-06-12,3,"music","Jazz"
1000,2240,109,67,17,1,2955,3,0,"Pleasant Hill, Springfield, MO","USD",2014-08-02,2014-07-03,6,"technology","Technology"
2000,2230,34,12,3,1,1978,0,0,"Detroit, MI","USD",2014-06-27,2014-05-28,6,"film & video","Shorts"
5000,0,0,0,0,1,3578,0,0,"Santa Clarita, CA","USD",2015-12-27,2015-11-27,3,"film & video","Festivals"
1000,2861,23,0,7,0,2785,13,0,"Venice, Italy","USD",2014-06-03,2014-05-04,6,"design","Design"
10000,631,13,0,0,0,196,0,0,"Buffalo, NY","USD",2012-12-15,2012-11-14,1,"design","Product Design"
2500,0,0,0,0,0,369,0,0,"Cleveland, OH","USD",2014-08-23,2014-07-09,3,"theater","Plays"
1500,471,18,0,4,1,1513,0,1,"Los Angeles, CA","USD",2012-11-15,2012-10-19,3,"music","Music"
2000,2822,43,5,20,1,3157,7,0,"Harrisburg, PA","USD",2014-06-09,2014-05-10,6,"art","Art"
85000,968,8,3,2,1,2492,2,0,"Birmingham, UK","GBP",2015-09-11,2015-08-11,3,"technology","Hardware"
280,NA,NA,0,0,0,248,0,0,"Rivas, Spain","USD",2016-11-19,2016-09-20,4,"music","Hip-Hop"
25000,8131,43,0,1,1,5122,21,1,"Los Angeles, CA","USD",2015-07-25,2015-05-26,3,"technology","Technology"
15000,NA,NA,0,0,1,2873,0,0,"Charlotte, NC","USD",2016-09-15,2016-08-10,3,"technology","Apps"
3500,0,0,0,0,1,11582,0,0,"Orlando, FL","USD",2015-09-17,2015-08-18,3,"publishing","Fiction"
900,915,30,2,5,1,961,6,0,"Falmouth, UK","GBP",2014-04-28,2014-02-27,6,"film & video","Shorts"
5000,13,2,0,0,0,329,5,0,"Murrieta, CA","USD",2015-02-25,2015-01-20,3,"fashion","Apparel"
2000,1,1,0,1,0,409,2,0,"Portland, OR","USD",2012-11-16,2012-10-17,3,"film & video","Film & Video"
5000,5636,99,1,5,1,3951,3,0,"Philadelphia, PA","USD",2014-05-05,2014-04-14,6,"film & video","Narrative Film"
3000,1,1,0,0,1,1395,0,0,"Amsterdam, Netherlands","EUR",2015-10-30,2015-09-30,3,"photography","Photography"
4000,160,2,0,2,1,1509,0,1,"Fort Lauderdale, FL","USD",2011-11-03,2011-09-24,3,"music","Music"
3000,3625,63,2,8,1,1002,0,0,"Missoula, MT","USD",2013-04-25,2013-04-05,6,"film & video","Shorts"
32500,33409,204,38,21,1,3041,9,0,"Perth, AU","AUD",2015-04-12,2015-03-13,6,"design","Product Design"
4500,534,10,0,2,1,2309,0,0,"Highlands Ranch, CO","USD",2013-03-02,2013-01-31,1,"design","Product Design"
100,0,0,0,0,0,1277,0,0,"Marshall, NC","USD",2014-08-14,2014-07-21,3,"crafts","Crafts"
5000,8419,121,5,18,1,5540,3,0,"Little Rock, AR","USD",2015-05-24,2015-05-15,6,"music","Rock"
5500,5755,68,0,5,1,4011,1,0,"New York, NY","USD",2013-08-10,2013-07-08,6,"theater","Theater"
35000,0,0,0,0,0,347,0,0,"Muskoka, Canada","CAD",2015-05-31,2015-05-01,3,"food","Food Trucks"
40000,12619,37,0,2,1,0,0,0,"Wilmington, NC","USD",2016-08-01,2016-06-02,3,"design","Product Design"
1000,126,6,0,2,1,2998,3,0,"Lake City, FL","USD",2011-10-27,2011-09-27,3,"film & video","Shorts"
2000,2303,49,16,9,1,1598,4,0,"St. Louis, MO","USD",2012-04-16,2012-02-16,6,"fashion","Fashion"
7400,755,6,0,0,1,1100,1,0,"Detroit, MI","USD",2014-06-27,2014-05-28,3,"film & video","Drama"
800,200,8,0,0,1,85,0,0,"Alabaster, AL","USD",2012-10-15,2012-09-15,3,"music","Music"
49000,1132,14,0,0,1,1365,4,0,"Westchester, Bronx, NY","USD",2013-11-29,2013-10-30,3,"games","Video Games"
4000,5026,46,5,6,1,3667,2,0,"Brooklyn, NY","USD",2012-05-19,2012-04-04,6,"design","Product Design"
2000,2979,48,0,12,1,3604,13,0,"Cedar Rapids, IA","USD",2015-05-31,2015-05-06,6,"fashion","Apparel"
42000,13132,606,46,5,1,7307,35,0,"Trentino, Italy","EUR",2016-06-02,2016-05-03,3,"games","Video Games"
5000,313,22,0,2,1,3415,4,0,"Winnipeg, Canada","CAD",2016-03-05,2016-02-04,3,"games","Video Games"
20000,37636,358,153,27,1,5835,40,1,"Tampa, FL","USD",2013-03-20,2013-02-11,6,"fashion","Fashion"
600,25,1,0,1,0,863,0,0,"Salt Lake City, UT","USD",2014-08-30,2014-07-31,3,"music","Blues"
20000,30,2,0,0,1,443,0,0,"Austin, TX","USD",2014-05-07,2014-04-07,3,"games","Tabletop Games"
600,601,14,0,8,1,1077,0,0,"Seattle, WA","USD",2011-02-19,2011-01-20,6,"music","Rock"
35000,40,1,0,1,1,3708,5,0,"San Francisco, CA","USD",2013-11-07,2013-09-23,3,"fashion","Fashion"
7000,0,0,0,0,1,1512,0,0,"Raleigh, NC","USD",2015-11-03,2015-09-04,3,"film & video","Action"
6000,6438,35,0,4,1,2135,4,0,"Seattle, WA","USD",2015-02-15,2015-01-13,6,"art","Mixed Media"
10934,35077,527,21,2,0,4119,15,0,"Shepherdstown, WV","USD",2016-09-30,2016-09-21,6,"comics","Webcomics"
25000,34794,292,9,15,1,3616,2,0,"New York, NY","USD",2015-05-15,2015-04-15,6,"film & video","Documentary"
5000,8359,104,9,36,1,591,0,0,"New York, NY","USD",2012-05-09,2012-04-09,6,"film & video","Documentary"
69000,69846,387,7,41,1,4025,10,3,"Austin, TX","USD",2013-11-17,2013-10-05,6,"film & video","Film & Video"
1000,0,0,0,0,0,802,1,0,"Mount Laurel, NJ","USD",2015-09-19,2015-08-20,1,"fashion","Apparel"
75000,50,1,0,0,1,817,2,0,"Enns, Austria","EUR",2016-01-14,2015-12-15,3,"technology","Web"
500,510,9,0,8,0,1122,6,0,"San Jose, CA","USD",2012-05-15,2012-04-16,6,"art","Illustration"
12500,4535,38,0,4,1,2768,1,0,"Johnson City, TN","USD",2014-11-26,2014-11-01,3,"music","Music"
2970,3365,55,4,10,1,2541,0,0,"Green Brook, NJ","USD",2015-12-17,2015-11-17,6,"publishing","Children's Books"
5000,43574,2044,405,32,1,91,6,0,"Pittsburgh, PA","USD",2014-06-09,2014-04-25,6,"design","Product Design"
15500,78316,941,45,16,1,4696,24,0,"Provo, UT","USD",2014-12-18,2014-11-18,6,"design","Product Design"
150000,100,1,0,0,1,0,0,0,"Austin, TX","USD",2016-07-23,2016-06-23,3,"technology","Web"
12500,328,5,0,0,1,845,0,0,"Ketchum, ID","USD",2014-02-21,2014-01-22,3,"art","Art"
40000,87,5,0,2,1,867,3,0,"The Hague, Netherlands","EUR",2014-06-12,2014-04-28,3,"technology","Apps"
5000,285,9,0,0,0,3572,0,0,"Loganville, GA","USD",2014-09-09,2014-07-11,3,"games","Video Games"
8000,10,1,0,0,1,2039,0,0,"Orlando, FL","USD",2010-11-09,2010-09-10,3,"design","Product Design"
3500,0,0,0,0,1,0,2,0,"Fredericksburg, VA","USD",2015-11-10,2015-10-27,3,"music","Pop"
15000,0,0,0,0,0,1985,0,0,"Avondale, AZ","USD",2014-08-13,2014-07-14,1,"food","Restaurants"
7750,0,0,0,1,1,0,0,0,"Orlando, FL","USD",2012-05-19,2012-04-19,3,"film & video","Documentary"
6000,220,5,0,0,1,1329,1,0,"St. Paul, MN","USD",2012-07-20,2012-06-20,3,"food","Food"
5900,352,10,0,0,1,1091,0,0,"Columbia, MO","GBP",2013-06-27,2013-05-28,3,"technology","Software"
4000,5390,98,4,11,1,2217,0,0,"Eastsound, WA","USD",2013-09-01,2013-08-02,6,"music","Country & Folk"
4500,0,0,0,0,1,694,0,0,"Baltimore, MD","USD",2015-04-04,2015-02-03,1,"art","Performance Art"
4000,898,26,1,0,0,0,18,0,"Cleveland, OH","USD",2015-05-31,2015-05-01,3,"comics","Comic Books"
